Eval#,A_Cell_D,B_Barrier_Type,C_Barrier_Thx,D_Barrier_Outer_Type,E_Barrier_Outer_Thx,F_ThermalResin_Thx,TP_NoTP,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 15,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,discrete_combo_id,oof_predicted_label
8,14.23314983,Si1,1.007623431,PU,2.19830984,0.753267796,1,408.6051943,558.8258497,0.000346679,0.035707911,1276.286553,188.000001,93.8,,,10.721373402581875,2.215068503381861,combo_001,0
13,15.98158308,Si1,1.187326118,PU,1.207313101,1.962283103,0,430.888746,281.752425,-0.00039039,0.055077265,1348.501327,231.6,95.7,,,31.3603904370747,1.433474377420872,combo_001,1
19,14.12974066,Si1,1.066220666,PU,2.104525158,2.194927523,1,414.1818127,608.8895512,-0.011355086,0.029247948,1266.611,206.000001,93.8,,,31.013756667486184,2.243888215576515,combo_001,0
1,10.7259286,Si1,1.053354999,PU,2.838396469,1.233265381,0,360.2338732,284.8967852,0.002330984,0.055203815,991.777179,193.2,82.3,Itr_7,,13.227916421457797,2.9898391097650987,combo_001,1
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
8,8.878318252,Si1,1.329234301,Si1,1.792260656,1.599449391,1,327.2003173,588.7012144,0.000212808,0.041923176,835.5482686,174.000001,75.5,,,14.200420721265585,2.3823343402879615,combo_002,0
12,13.32329935,Si1,1.121678322,Si1,1.504883555,1.589377483,0,398.2473763,284.6857766,-0.000323932,0.05528426,1204.491747,216.2,92.8,,,21.175751986158534,1.6879952607777946,combo_002,1
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
15,11.92889038,Si1,0.795902742,Si1,2.825672635,2.335557432,0,384.979147,282.7719893,0.000289072,0.055211864,1071.837244,209.1,84.9,,,27.860608582522303,2.248960598190865,combo_002,1
1,10.7259286,Si1,1.053354999,PU,2.838396469,1.233265381,0,360.2338732,284.8967852,0.002330984,0.055203815,991.777179,193.2,82.3,Itr_8,,13.227916421457797,2.9898391097650987,combo_001,1
4,10.47135777,Si1,1.172157031,PU,2.41710613,1.343814337,1,353.8265793,612.6093,0.000757902,0.02652657,967.0293795,181.0,81.8,,,14.071560699182347,2.8332279449527,combo_001,0
8,8.878318252,Si1,1.329234301,Si1,1.792260656,1.599449391,1,327.2003173,588.7012144,0.000212808,0.041923176,835.5482686,174.000001,75.5,,,14.200420721265585,2.3823343402879615,combo_002,0
10,15.26823416,Si1,1.037588939,PU,2.08035474,2.132568155,1,425.3453274,823.0395492,0.005588336,0.02719657,1357.275412,226.000001,98.3,,,32.560549952699176,2.158553067420221,combo_001,0
12,13.32329935,Si1,1.121678322,Si1,1.504883555,1.589377483,0,398.2473763,284.6857766,-0.000323932,0.05528426,1204.491747,216.2,92.8,,,21.175751986158534,1.6879952607777946,combo_002,1
14,13.97991519,Si1,0.960052693,PU,2.875245206,1.842322884,1,410.1406866,829.2875357,-0.035055844,0.029610276,1226.467227,218.000001,94.3,,,25.75551767091621,2.76038690305564,combo_001,0
15,11.92889038,Si1,0.795902742,Si1,2.825672635,2.335557432,0,384.979147,282.7719893,0.000289072,0.055211864,1071.837244,209.1,84.9,,,27.860608582522303,2.248960598190865,combo_002,1
6,8.14737947,Si1,1.285340297,Si1,2.657002323,0.63365998,0,308.9991915,317.2983068,-0.000194535,0.041435849,787.0897567,162.2,72.7,,,5.162668312012611,3.41515215497451,combo_002,1
15,11.94995076,Si1,0.876822438,Si1,2.40858508,1.986593679,0,385.3255638,284.9460518,-0.001447994,0.055261884,1083.552011,208.5,85.7,,,23.739696644177247,2.111901441976025,combo_002,1
17,14.25093432,Si1,1.018294264,PU,2.117874521,2.113355891,1,416.8106536,568.119838,0.000347123,0.031588216,1284.032902,202.000001,94.1,,,30.11729599742608,2.1566194766060476,combo_001,0
1,15.67999267,Si1,0.937653639,Si1,1.657333916,1.183529757,1,430.0933652,822.9891215,0.00038285,0.037136426,1400.590012,206.000001,101.0,Itr_10,,18.557737914486882,1.5540051773755204,combo_002,0
2,15.75058789,Si1,1.070476334,Si1,1.216731821,1.246789464,1,428.9197334,561.4840348,-0.000384615,0.034999942,1335.114555,204.000001,95.6,,,19.63766703305799,1.3024826192052243,combo_002,0
15,15.89970239,Si1,1.158606806,Si1,1.111766748,2.106061922,1,431.6688941,512.586024,0.000388343,0.039222593,1342.730597,200.000001,96.9,,,33.48575777471139,1.2881005209172869,combo_002,0
16,13.97016477,Si1,0.764310965,Si1,2.733515211,0.511239398,1,406.2093227,618.7010446,-0.000340104,0.035030712,1217.200468,186.000001,93.9,,,7.142098626975608,2.0892556487615885,combo_002,0
18,9.955859939,Si1,1.084224751,Si1,2.175030919,2.219044836,1,352.400788,558.2965365,-0.007432142,0.031886285,934.6432042,171.000001,79.9,,,22.092499585577226,2.358222356570076,combo_002,0
1,15.94553706,Si1,1.026733187,Si1,1.626768593,2.359631676,1,431.9025871,620.4693228,0.000389489,0.0338855,1397.66176,235.000001,102.7,Itr_11,,37.62559433760791,1.6702573020023959,combo_002,0
4,13.54262801,Si1,0.964625124,Si1,1.835068044,1.016829155,1,403.5178991,614.2877536,-0.031294496,0.034588654,1214.383385,198.000001,92.0,,,13.77053899588763,1.7701527394919374,combo_002,0
5,13.83083009,Si1,1.128110339,PU,1.45900394,0.52052151,1,401.0815783,604.2902108,-0.029959247,0.033325454,1264.60819,198.000001,94.5,,,7.199244563000236,1.6459174293557357,combo_001,0
8,11.46786426,Si1,1.345904786,PU,1.393179297,0.642560496,0,359.1996312,283.3602146,0.001387733,0.055227113,1009.819232,192.4,87.2,,,7.368796546966273,1.8750866835884155,combo_001,1
10,8.619590296,Si1,1.384475076,PU,1.880608618,0.505064553,1,317.8520879,950.4098226,-0.00804725,0.040236251,812.4019068,157.000001,74.1,,,4.3534495198923775,2.603655759331805,combo_001,0
11,9.809012688,Si1,1.147467315,Si1,2.306825493,1.623565428,0,344.2835273,284.9992617,0.002124677,0.055370804,907.485866,188.0,78.4,,,15.92557388305015,2.6470068546262615,combo_002,1
14,13.82273411,Si1,1.00620583,Si1,1.790432621,2.458390797,1,410.0430417,610.7093859,-0.021867186,0.03263257,1232.876445,201.000001,95.1,,,33.981682325401984,1.8015437414723805,combo_002,0
2,8.000699442,Si1,1.442127184,PU,1.234133881,1.702531762,0,309.0331,279.9039,0.000954338,0.05542579,750.4929,145.6,67.4,,,13.621444918220677,1.7797780184855212,combo_001,1
3,8.530699846,Si1,1.405443508,Si1,1.556360553,1.30450125,0,318.4406306,284.8888426,0.000204118,0.055305863,800.6483942,169.8,74.8,,,11.128308612481806,2.18737683532114,combo_002,1
7,13.56984832,Si1,1.285849676,PU,1.230932822,2.248952107,0,401.4340156,283.5066612,-0.000330096,0.055147989,1151.524,208.4,87.3,,,30.517938970934413,1.5827945703464656,combo_001,1
10,11.62721671,Si1,1.157323158,PU,1.9837635,0.539633266,0,366.2313561,324.7668749,0.001407652,0.055339982,1062.53419,187.5,85.1,,,6.274432927707075,2.295855438545133,combo_001,1
11,10.52217759,Si1,1.498971496,PU,1.208872459,0.716301,1,339.1821684,545.8604855,0.013964748,0.040370816,909.7211744,158.000001,75.7,,,7.53704632989459,1.8120653583404287,combo_001,0
12,11.44851295,Si1,1.367359986,PU,1.371496994,0.929509814,0,360.1694655,284.6661768,0.001385314,0.05517922,1011.06248,194.9,87.6,,,10.641505142731091,1.875330110514882,combo_001,1
14,13.89797778,Si1,0.946555867,PU,2.71514234,2.307201721,1,411.9987185,563.6084711,-0.02740226,0.030785255,1233.336452,214.000001,93.8,,,32.06543825243576,2.570033911667109,combo_001,0
15,11.8712211,Si1,0.914029486,PU,2.803032242,2.377761775,0,387.5689237,284.8071915,-0.001438153,0.05536253,1099.603287,206.2,85.0,,,28.226935754153455,2.5620541193966875,combo_001,1
16,9.856193573,Si1,0.97947452,Si1,2.638308365,2.260035473,0,353.4216803,320.7323479,0.001660783,0.055271551,926.1419907,175.1,76.7,,,22.275347103734614,2.5841558194203595,combo_002,1
3,15.82205939,Si1,1.25115508,PU,1.152579589,1.36572838,0,425.5249852,279.7201806,0.000386402,0.055184507,1318.134937,225.4,94.7,,,21.60863553896849,1.4420558078816619,combo_001,1
9,8.047564948,Si1,1.301436833,PU,2.420675461,1.453759372,0,320.4419458,315.5181735,0.000192039,0.045129165,788.9218757,161.7,72.5,,,11.699222964933691,3.150356205684655,combo_001,1
10,14.91469581,Si1,1.306795725,PU,1.139216094,1.686125992,1,412.0282888,793.3528097,0.036008033,0.033098293,1247.310061,210.000001,92.1,,,25.148056268014493,1.4887227214903982,combo_001,0
13,8.477532287,Si1,1.29458051,PU,2.668982936,0.909657101,1,320.2478613,859.4643237,-0.000202788,0.04400505,817.1347456,168.000001,73.4,,,7.711647443826321,3.4552132904681776,combo_001,0
15,13.90001521,Si1,0.900571293,Si1,2.151506023,1.325136728,1,408.3690008,649.1917943,-0.007782062,0.030113195,1226.021479,196.000001,94.4,,,18.419420674529633,1.937584561030398,combo_002,0
16,11.92461479,Si1,0.95514946,PU,2.364268424,2.411380054,0,390.4601562,284.4400479,-0.001444827,0.055201711,1101.777022,207.1,86.3,,,28.754778256239398,2.258229708478651,combo_001,1
19,14.49967626,Si1,1.302782569,PU,1.181483196,2.124877119,1,410.3205514,669.4295419,-0.028620702,0.034980858,1215.414977,194.000001,90.6,,,30.810030317781496,1.5392157133152105,combo_001,0
4,10.67452617,Si1,1.305046211,PU,1.573172912,2.43245549,1,359.4535684,540.5069,0.008504537,0.03169873,974.8746104,186.0,83.6,,,25.965309785365175,2.0530633480534366,combo_001,0
5,8.022530915,Si1,1.29668216,PU,2.399743787,2.474092454,0,324.743269,284.2436979,-0.000957066,0.055313508,791.0811433,166.5,72.3,,,19.848483198783217,3.11170495717374,combo_001,1
8,10.24339621,Si1,1.474019656,Si1,1.134344993,2.076379214,1,346.1318624,544.2756492,0.014075295,0.033830095,893.1528329,169.000001,76.0,,,21.26917497121038,1.6720468163671824,combo_002,0
9,8.023007605,Si1,1.445981956,PU,1.291267724,2.286789773,0,317.1899977,283.3838751,0.000957126,0.055315236,773.8716092,153.9,71.6,,,18.346931739815226,1.867149829269188,combo_001,1
10,9.214904316,Si1,1.487747242,Si1,1.121347953,2.341592258,0,328.137013,318.3763457,-0.000663668,0.055402813,822.028527,164.5,72.0,,,21.577548604556384,1.6682823243980955,combo_002,1
11,9.031629437,Si1,1.413890969,PU,1.43167797,2.295319513,1,333.8837228,509.5177286,-0.002383048,0.035745724,840.0520184,165.000001,76.3,,,20.7304752809313,2.024236552299253,combo_001,0
12,12.3592988,Si1,0.923711392,PU,2.984613787,1.248060785,0,387.6118151,284.3811575,0.001499162,0.055334587,1119.876363,204.6,86.5,,,15.425156162377558,2.756921755772161,combo_001,1
13,15.95863584,Si1,0.911694388,Si1,2.227029845,2.095969998,0,432.620553,278.7054255,0.000389816,0.05503712,1368.399005,253.4,103.1,,,33.44882192964753,2.03037061159501,combo_002,1
14,13.97079819,Si1,0.922620001,Si1,2.152096763,2.146208097,1,412.0687837,613.112692,-0.03095092,0.03095092,1225.491617,219.000001,94.9,,,29.984240196930948,1.9855675176311565,combo_002,0
19,10.25891648,Si1,1.458741784,Si1,1.112643983,2.456183918,1,350.5302388,900.2047432,0.001731261,0.037840419,899.8575433,164.000001,76.0,,,25.197785674281167,1.6230602687182856,combo_002,0
20,14.6901419,Si1,0.9241333,Si1,2.12238134,2.225109639,1,418.0872281,654.2686246,0.023276728,0.026141556,1279.259615,234.000001,97.7,,,32.68717633996777,1.9613632715926221,combo_002,0
1,8.188685296,Si1,1.302146721,PU,2.847193383,0.609642001,1,313.5229227,797.1138711,-0.000195567,0.042829228,796.6777915,157.000001,72.6,Itr_15,,4.992166489412717,3.7074635277263472,combo_001,0
5,15.99171086,Si1,1.220121637,PU,1.236188073,2.189629733,0,429.4192024,284.3780376,-0.000390643,0.055094993,1335.397517,243.8,95.8,,,35.015925580594995,1.5082998152686358,combo_001,1
7,8.426081328,Si1,1.249142839,Si1,2.34117385,1.559177941,0,322.5835997,317.1036348,0.000201502,0.03727787,816.39577,165.8,73.6,,,13.137760135689586,2.92446054958156,combo_002,1
10,14.90671604,Si1,1.089041367,PU,1.710663542,1.166417884,1,418.0265457,575.9967312,-0.004725734,0.026536814,1356.25617,223.000001,99.4,,,17.387460180765657,1.8629833622567422,combo_001,0
12,9.215553207,Si1,1.030230631,Si1,2.83763343,2.21856746,1,343.9917287,884.6675654,-0.000663716,0.033407051,899.2873301,169.000001,75.6,,,20.445326470948842,2.923416879135594,combo_002,0
15,13.78827943,Si1,0.993421515,Si1,1.968216644,1.795952945,1,406.8697406,795.3067769,-0.035233485,0.030535687,1217.171392,214.000001,94.7,,,24.76310104879142,1.9552687603306955,combo_002,0
17,9.968852794,Si1,1.219175002,Si1,1.963147328,1.942087813,1,346.3551517,631.8720099,-0.000720214,0.036730901,917.9495999,186.000001,80.3,,,19.3603875208184,2.3934201475406947,combo_002,0
19,15.62041874,Si1,0.814826059,Si1,2.07748836,1.130961718,0,433.3659193,284.7037199,-0.000381361,0.055207956,1382.838137,232.7,99.5,,,17.666095614069796,1.6927916529971732,combo_002,1
4,15.98332879,Si1,1.141935211,Si1,1.171545223,1.408994018,0,430.8326495,282.2818234,-0.000390433,0.055080328,1344.297385,230.7,96.8,,,22.52041465283718,1.3378287414225472,combo_002,1
6,15.6324481,Si1,0.952265005,PU,2.963728783,1.948806947,0,426.246431,283.5966968,0.000381661,0.05522961,1347.39614,251.9,100.9,,,30.464623455896948,2.822255204362139,combo_001,1
8,9.091073863,Si1,1.23643932,PU,2.484794632,1.899976789,1,338.5215313,593.4130464,0.001090634,0.042098463,868.5336819,177.000001,75.3,,,17.272829326784567,3.07229778512973,combo_001,0
11,10.9602052,Si1,1.150389381,PU,2.100612604,2.029302064,0,368.0535592,284.1623947,0.000264855,0.055294946,1010.609117,198.1,83.7,,,22.241567034223532,2.4165224332363584,combo_001,1
16,11.9489912,Si1,0.899154855,PU,2.862917587,2.062136159,0,388.8886012,320.5766677,-0.001447874,0.055259604,1102.339296,206.9,85.3,,,24.6404468170928,2.574206247815935,combo_001,1
1,12.15894585,Si1,1.067939742,PU,1.972705092,2.194000242,0,389.4009964,283.8764629,-0.001474118,0.055168599,1135.974389,208.0,86.4,Itr_17,,26.676730137364896,2.106730166992566,combo_001,1
2,9.437119428,Si1,1.253654134,PU,2.591155115,0.619548725,1,331.2768926,557.5806969,0.002948114,0.037871926,877.8189375,175.000001,78.2,,,5.84675530929013,3.248412321754995,combo_001,0
7,9.377410965,Si1,1.225467831,Si1,2.414727994,0.622984077,1,326.5660461,903.4256193,0.000675856,0.046183476,871.9162273,181.000001,76.5,,,5.841977714680204,2.9591714772621613,combo_002,0
8,10.76837052,Si1,0.882377893,Si1,2.857869092,1.570151883,0,362.6766007,321.7384052,0.001300296,0.055316281,990.1523423,184.1,82.5,,,16.90797724881969,2.521720507868783,combo_002,1
9,15.90311093,Si1,1.097598429,PU,1.464992584,1.071934089,1,430.1198721,546.9191535,-0.00349585,0.037677492,1445.957053,216.000001,105.3,,,17.047086727015493,1.6079735586950505,combo_001,0
13,15.98628496,Si1,0.961835657,PU,2.595376951,1.906988428,0,433.7299402,279.751788,-0.000390507,0.05508549,1389.224688,251.9,102.2,,,30.485660425430446,2.4963260948277415,combo_001,1
18,9.05315452,Si1,1.260306073,PU,2.39284574,1.887457921,1,336.4078243,907.0568944,0.000217179,0.039743711,863.0011972,172.000001,75.3,,,17.08744820881095,3.0157180178741787,combo_001,0
19,8.076631316,Si1,1.37293216,Si1,1.926121702,0.534831954,0,307.4891988,317.9050338,-0.000578297,0.043757825,770.7449697,157.6,73.0,,,4.3196405084738725,2.6444344287497366,combo_002,1
2,12.30540703,Si1,0.825828412,Si1,2.731627629,0.647330437,0,380.9307145,284.85134,0.001492426,0.055210636,1097.163729,195.1,88.3,,,7.965664510192772,2.2558557070323952,combo_002,1
3,15.93465389,Si1,0.920287733,PU,2.835237092,1.5419642,1,428.3380518,654.8691325,0.001946081,0.034640246,1382.768256,226.000001,101.8,,,24.570665837770736,2.609233915914192,combo_001,0
12,15.2628164,Si1,0.946267266,PU,2.759566164,1.322400192,1,420.9041001,560.6031437,-0.000372421,0.026441856,1325.45864,237.000001,99.0,,,20.18355133782075,2.611287129354388,combo_001,0
17,9.977450465,Si1,0.95494434,Si1,2.985473931,1.428465763,1,348.6229351,991.016277,0.001201431,0.046855819,930.2165133,185.000001,79.2,,,14.25244639128093,2.850961432626,combo_002,0
