TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,Eval#,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Time_TP,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,oof_tmax_pred
0,0,0,False,0.22610176427349415,0.7738982357265058,False,0.27389823572650585,0.09630675123197972,2_2_0_0,12.58608793,1.263729586,1.32812667,0.974950651,Si1,PU,combo_001,34,363.4183499,274.0301613,-0.000305502,0.055245198,1039.377355,210.7,92.1,,,12.270814620896742,1.6783929668346587,359.5241579868624
0,0,0,False,0.17659596064686411,0.8234040393531359,False,0.3234040393531359,0.3550997842148746,1_3_2_3,10.23759475,1.636691961,2.107404765,2.165370415,Si1,PU,combo_001,35,311.0496482,259.796669,0.001727528,0.055390452,797.5636882,207.5,83.0,,,22.16818479240932,3.449172437448594,312.0959918808301
1,1,1,False,0.9392415667247178,0.060758433275282187,False,0.4392415667247178,0.19912296974210136,0_0_2_2,9.576880978,0.424467511,2.252287841,1.653169406,Si1,PU,combo_001,36,376.9965765,927.3329303,0.000230272,0.046284672,1014.686866,100.000002,76.2,,,15.832206637732959,0.9560230139248337,375.1779257386031
1,1,1,False,0.8758276574468482,0.1241723425531518,False,0.3758276574468482,0.1798549951227679,3_0_2_2,14.11038378,0.571702123,2.342565194,1.963596599,Si1,PU,combo_001,37,432.1945103,903.5344448,-0.006528581,0.045012845,1328.95802,145.000002,91.6,,,27.70710160099276,1.339249494675707,429.3344921305729
0,0,0,False,0.31499991932201965,0.6850000806779803,False,0.18500008067798035,0.199388481693768,3_2_3_3,15.17249458,1.215299051,2.976288691,2.49733712,Si1,PU,combo_001,38,401.6741619,263.3503802,0.000370162,0.055142007,1186.418749,258.7,102.8,,,37.89083391763281,3.617080821674332,394.6409922718857
0,0,0,False,0.1817455674354278,0.8182544325645722,False,0.3182544325645722,0.2031626158773958,2_2_3_3,12.87688545,1.365483221,2.634430011,2.324795221,Si1,PU,combo_001,39,360.3675305,264.2194619,-0.000312772,0.055273947,1000.313712,233.4,92.3,,,29.936121755524432,3.5972699769193457,362.2440449390136
1,1,1,False,0.8997658744635828,0.1002341255364172,False,0.3997658744635828,0.2670291982555835,0_1_3_2,9.910603468,0.739512669,2.997374104,1.516584068,Si1,PU,combo_001,40,358.6426745,584.4306541,0.002624765,0.042234855,963.3901736,143.000002,78.5,,,15.030263323834347,2.2165961236405236,355.7374903613124
1,1,1,False,0.9686736140987477,0.03132638590125225,False,0.46867361409874775,0.14898071984911743,1_0_0_3,10.41484479,0.647026837,1.217871072,2.378110028,Si1,PU,combo_001,42,381.1431115,666.616004,0.000251221,0.048485653,1042.060405,100.000002,73.9,,,24.767646835162555,0.7879952675899593,383.8904160555323
1,1,1,False,0.9073770008380961,0.09262299916190386,False,0.40737700083809614,0.12837577861946714,2_0_3_3,12.09858022,0.478399995,2.701363005,2.126515193,Si1,PU,combo_001,43,414.0998071,899.344386,-0.000879944,0.043703861,1205.269121,129.000002,84.9,,,25.72781465155928,1.2923320480851852,406.58185407200614
1,1,1,False,0.9606947068267573,0.03930529317324272,False,0.4606947068267573,0.20118633675673436,0_1_0_1,9.675620921,0.98792204,1.183543865,1.189145466,Si1,PU,combo_001,44,350.2500571,974.3623839,-0.010938804,0.043056993,905.000596,126.000002,72.8,,,11.505720748941895,1.1692490695402846,342.20536974895134
1,1,1,False,0.9542176354149206,0.04578236458507945,False,0.45421763541492055,0.1427497253568273,0_1_0_0,8.06019862,0.78869847,1.25447499,0.610255496,Si1,PU,combo_001,45,338.2509983,900.5519734,0.000192355,0.047126975,843.8707609,110.000002,71.2,,,4.918780506706615,0.9894025052662654,328.9203324775175
0,0,0,False,0.30892951295805915,0.6910704870419409,False,0.19107048704194085,0.10916391953729179,2_1_1_3,13.76074096,1.014253551,1.753918208,2.233039528,Si1,PU,combo_001,46,401.45397,279.6535216,-0.000334869,0.055209217,1213.901207,225.5,93.8,,,30.728278498248667,1.7789177706275565,402.90167421794604
0,0,0,False,0.17107229763394116,0.8289277023660588,False,0.32892770236605884,0.2407668173921722,3_2_3_1,14.77991196,1.173209052,2.904484593,1.077986344,Si1,PU,combo_001,47,386.2182987,268.5974393,-0.000360348,0.055136429,1163.857539,234.1,100.9,,,15.932543258402273,3.4075676159021357,393.42359211331177
0,0,0,False,0.20030668184892875,0.7996933181510713,False,0.29969331815107125,0.3254488061559859,3_2_2_1,14.29465447,1.521996374,2.491628144,1.325357677,Si1,PU,combo_001,48,363.6559913,261.2459658,0.002437514,0.055259084,1062.609675,239.8,99.6,,,18.945530041876864,3.7922490005243494,359.2318553948128
1,1,1,False,0.9720361994700397,0.02796380052996028,False,0.4720361994700397,0.09472424635076376,1_0_2_2,10.28895136,0.682214066,2.437545541,1.699119334,Si1,PU,combo_001,49,373.9438286,936.0495258,0.000744221,0.041924464,1007.644593,136.000002,80.2,,,17.482156182361596,1.6629278545857797,367.60585783789
1,1,1,False,0.9120763269535246,0.08792367304647541,False,0.4120763269535246,0.2292068064920294,2_0_0_2,13.11679385,0.675377244,1.552305526,1.674215959,Si1,PU,combo_001,50,416.4519824,551.1593235,-0.00031877,0.046221628,1203.646106,145.000002,92.9,,,21.960345594583053,1.0483918279958504,409.7392280805717
1,1,1,False,0.887390300170182,0.11260969982981806,False,0.38739030017018194,0.05444056636535601,1_0_3_0,10.73545038,0.636399787,2.925821985,0.565976266,Si1,PU,combo_001,51,369.3566304,528.8310965,0.002851599,0.041737036,1031.30615,142.000002,81.3,,,6.076010119900681,1.8619924880539171,363.8098364109989
1,1,1,False,0.7673621664114307,0.23263783358856926,False,0.26736216641143074,0.20814188284037885,0_1_2_0,8.985290483,0.943535211,2.382019031,0.545309521,Si1,PU,combo_001,52,334.5730729,1073.363105,-0.000215482,0.047621577,862.9844182,147.000002,75.0,,,4.899764449330588,2.2475188290206005,324.86363111038105
1,1,1,False,0.9360244368299391,0.06397556317006092,False,0.4360244368299391,0.22171043071690408,0_0_3_1,8.477938018,0.501974534,2.767433724,1.23392296,Si1,PU,combo_001,53,355.7362769,622.4422913,0.001013993,0.045629663,928.346916,103.000002,72.6,,,10.461122373867092,1.3891812539807846,351.9621669329315
0,0,0,False,0.2592486989013878,0.7407513010986122,False,0.2407513010986122,0.199388481693768,3_2_3_3,15.87667106,1.386648823,2.911300349,2.205784302,Si1,PU,combo_001,54,390.6276589,262.9012087,0.000387767,0.055281439,1187.169131,272.2,107.0,,,35.0205117921657,4.036951202340339,400.73873747090073
1,1,1,False,0.8295827816764358,0.17041721832356416,False,0.32958278167643584,0.24045263428689226,3_0_0_1,15.03765683,0.273224475,1.53007673,1.103543277,Si1,PU,combo_001,55,466.8105543,1022.722806,0.001100375,0.047316104,1445.258275,123.000002,94.8,,,16.59470509657963,0.4180544112639668,443.1965773551502
1,1,1,False,0.9737381586505762,0.026261841349423776,False,0.4737381586505762,0.1549791050313671,1_0_1_2,11.30919716,0.59282598,1.863569911,1.812573602,Si1,PU,combo_001,56,398.3516007,806.7907791,0.0013679,0.04404638,1108.475466,127.000002,84.3,,,20.49875223202937,1.1047726587870876,392.1208898747043
0,0,0,False,0.1719432035955606,0.8280567964044394,False,0.3280567964044394,0.162627121278664,2_1_3_3,12.17183304,1.043791885,2.874388169,2.028167818,Si1,PU,combo_001,57,369.8624335,273.5725883,0.001475729,0.055198562,1029.211708,219.1,88.5,,,24.686520057797104,3.0002630451422085,369.13517184318476
1,1,1,False,0.9429255635561731,0.057074436443826926,False,0.4429255635561731,0.12851015441215122,1_0_3_3,11.43860725,0.616126384,2.800402949,2.487719976,Si1,PU,combo_001,58,392.1134887,946.9791251,0.001384076,0.040691831,1097.088575,154.000002,83.5,,,28.45605175344343,1.7254021427103063,390.502021909879
1,1,1,False,0.881519949141989,0.11848005085801105,False,0.38151994914198895,0.3141841969337569,0_0_0_3,8.199383897,0.437276158,1.377955802,2.425239004,Si1,PU,combo_001,59,361.9959191,581.3761913,-0.000195835,0.051896143,941.8254285,92.000002,72.2,,,19.88546563577392,0.6025472189923687,360.93907139996213
0,0,0,False,0.2100370090955721,0.7899629909044279,False,0.2899629909044279,0.18659086195298835,0_2_3_3,9.430440291,1.152177951,2.659765278,2.465270549,Si1,PU,combo_001,60,330.7429708,276.4936256,0.002039499,0.055396542,847.8995946,187.3,77.1,,,23.24858671350529,3.064522908146986,329.71209346124857
1,1,1,False,0.8445200404723892,0.15547995952761084,False,0.34452004047238916,0.10450790212011453,0_1_3_0,9.454516812,0.704645684,2.908515232,0.986311601,Si1,Si1,combo_002,1,339.3725782,598.7658838,-0.000227213,0.042943257,913.4081608,159.000002,77.6,,Itr_1,9.325099613525136,2.0494727050770587,336.8186296421918
1,1,1,False,0.8701549512192059,0.12984504878079406,False,0.37015495121920594,0.1016784323151728,0_1_3_0,9.209084471,0.760345726,2.759621556,0.879980971,Si1,Si1,combo_002,2,333.2827753,579.9369509,-0.009506311,0.040014937,887.2415173,166.000002,76.5,,,8.103819094811602,2.0982664554820696,331.97854170568604
1,1,1,False,0.8851826263249905,0.11481737367500955,False,0.38518262632499045,0.06300078701171817,0_1_3_0,9.078328609,0.733042037,2.946453623,0.755936154,Si1,Si1,combo_002,3,331.8765355,1002.639105,0.000217808,0.046393157,886.1739905,157.000002,76.2,,,6.86263681343563,2.15987436572995,331.1918106932741
1,1,1,False,0.7965092675490268,0.20349073245097316,False,0.29650926754902684,0.06300078701171817,0_1_3_0,8.734976394,0.784127961,2.897042465,0.804867966,Si1,Si1,combo_002,4,324.7401741,931.7840603,-0.000209225,0.042054125,855.7072884,167.000002,72.2,,,7.0305026832967945,2.2716520010108643,322.6673210789888
1,1,1,False,0.8810946519300842,0.11890534806991582,False,0.3810946519300842,0.08531942390047537,3_0_3_3,15.94052675,0.676812581,2.806172472,2.302029449,Si1,PU,combo_001,5,436.8073538,529.8164825,-0.000389363,0.0455555,1397.045205,198.000002,101.3,,,36.69556201107226,1.8992528335054701,435.57068252936597
1,1,1,False,0.7773734252084523,0.22262657479154768,False,0.2773734252084523,0.05444056636535601,1_0_3_0,10.34520071,0.631386696,2.918077571,0.613277388,Si1,Si1,combo_002,6,349.0919751,950.0800227,-0.00274428,0.03767148,962.9750737,162.000002,81.0,,,6.3444776697645455,1.8424353562253952,350.31098218642285
1,1,1,False,0.6499724563439031,0.3500275436560969,False,0.1499724563439031,0.17370345419333824,2_1_0_1,12.64066419,0.950744049,1.292510009,1.313394875,Si1,Si1,combo_002,7,382.8636023,576.7764259,0.040199525,0.036517125,1061.104273,207.000002,86.0,,,16.602183563742027,1.2288461993296864,384.551862031988
1,1,1,False,0.7695504354064724,0.2304495645935276,False,0.2695504354064724,0.2162778526812296,1_1_2_0,10.23611342,0.797871794,2.149150635,0.506317296,Si1,Si1,combo_002,8,343.8282017,949.9467486,0.009129852,0.042688226,938.1135176,164.000002,81.0,,,5.1827212683637125,1.7147466727236889,344.54693318309677
1,1,1,False,0.9004958136046071,0.09950418639539294,False,0.40049581360460706,0.08843072925470084,3_0_3_3,15.25309902,0.676534658,2.822763552,2.339977674,Si1,PU,combo_001,9,430.6762352,867.6847048,-0.000372178,0.040567348,1341.16133,194.000002,98.3,,,35.69191116611128,1.9096973742671852,428.9871311745653
1,1,1,False,0.8682238787677079,0.1317761212322921,False,0.3682238787677079,0.15044619312345567,3_1_2_3,15.69849461,0.752574127,2.366178733,2.462536734,Si1,PU,combo_001,10,433.8267969,508.5117064,0.000383312,0.045614158,1383.279969,200.0,100.7,,,38.658119645626,1.780724894313441,439.0910760958632
1,1,0,True,0.3755314620780723,0.6244685379219277,False,0.12446853792192769,0.2100215790005274,1_0_3_3,10.29484076,0.652583369,2.75909886,2.113774311,Si1,Si1,combo_002,11,357.9663255,999.5243449,0.009680619,0.040460023,966.8617589,179.000002,80.9,,,21.760969934323715,1.8005420294628594,358.28672492078186
0,0,1,True,0.5830811727527987,0.4169188272472013,True,0.0830811727527987,0.05080734872186501,1_1_0_1,11.51866801,1.072443798,1.15773035,1.263005896,Si1,Si1,combo_002,12,364.1421965,284.8933776,0.001394084,0.055352853,971.0141663,195.5,82.8,,,14.548145610696587,1.2416007336138692,359.54815820665186
1,1,1,False,0.8718869898403909,0.12811301015960908,False,0.3718869898403909,0.07971917833489216,3_1_3_3,15.71632611,0.697913984,2.819093468,2.472005251,Si1,PU,combo_001,13,434.6892995,576.024233,0.000383758,0.044899715,1373.419958,197.000002,100.4,,,38.850840670348404,1.9674847535202566,432.1918036744377
1,1,1,False,0.6859104410154373,0.3140895589845627,False,0.1859104410154373,0.19868790482738324,2_0_3_3,13.87784765,0.674317709,2.932403146,2.091785876,Si1,PU,combo_001,14,414.8927325,585.0978814,-0.001013389,0.042224531,1236.383377,176.000002,93.2,,,29.02948570354979,1.9773713712751124,415.1009476958186
0,0,0,False,0.2138494069341732,0.7861505930658268,False,0.2861505930658268,0.15939985807116466,1_1_2_3,11.9527146,0.866932361,2.336186913,2.217118761,Si1,PU,combo_001,15,382.6200259,284.4095359,-0.000289668,0.055268448,1083.390482,206.5,86.4,,,26.500587784538613,2.0253160362243916,382.4514966672907
1,1,1,False,0.875767190819829,0.12423280918017099,False,0.375767190819829,0.1711755733184085,0_1_3_0,9.945703901,0.728870859,2.56694467,0.677836682,Si1,Si1,combo_002,16,342.2875723,951.7059235,-0.000239493,0.042390173,933.3821129,159.000002,79.6,,,6.741562932408296,1.8709711666283715,342.21693187442946
0,0,1,True,0.6109451016719163,0.3890548983280837,False,0.11094510167191629,0.05186046386953814,1_1_1_0,11.28418233,0.814551537,1.856844474,0.895757216,Si1,Si1,combo_002,17,362.9578978,284.7226064,0.002456591,0.055318405,1009.353432,196.4,85.4,,,10.107887748757193,1.5124955202666568,363.37515463722906
0,0,0,False,0.15930641991724315,0.8406935800827569,False,0.34069358008275685,0.05312600642236574,1_0_3_1,11.97144787,0.67521127,2.885076014,1.496527787,Si1,Si1,combo_002,18,372.3234102,279.5414514,-0.001450681,0.055312939,1043.018248,209.1,88.2,,,17.915604388076964,1.948035839459478,371.5719973227763
1,1,1,False,0.9158859340788013,0.08411406592119874,False,0.41588593407880126,0.11786983884120511,0_0_3_0,8.117265345,0.65541516,2.991193639,0.788599821,Si1,Si1,combo_002,19,329.8671223,871.3192078,0.000193782,0.041663076,857.5392639,129.000002,72.3,,,6.401273998076503,1.9604736574961672,322.96748379075416
0,0,0,False,0.16119602994808702,0.838803970051913,False,0.338803970051913,0.2457561957305822,1_2_3_1,11.21949786,1.349643059,2.636047203,1.477387523,Si1,Si1,combo_002,20,323.0890494,260.1646014,0.002442038,0.055426425,866.3843268,226.9,86.8,,,16.575546152689203,3.5577228107253136,324.6043719779858
0,0,0,False,0.21906146353035183,0.7809385364696482,False,0.28093853646964817,0.10294619527294645,3_2_0_3,14.44570289,1.127704252,1.116401461,2.070321165,Si1,Si1,combo_002,1,400.986818,283.0942508,0.000351993,0.055205415,1159.752244,229.1,93.0,237.000002,Itr_2,29.90724443646867,1.2589706745087121,400.1315330492306
0,0,0,False,0.2207486764650639,0.7792513235349361,False,0.2792513235349361,0.12695057887808867,2_1_1_3,13.23878226,0.867727118,1.598756667,2.072333551,Si1,Si1,combo_002,2,396.736225,283.0380115,-0.001609098,0.055426481,1144.459885,224.3,94.2,231.000002,,27.435172651781606,1.3872845150391957,396.783616285795
0,0,0,False,0.29989710801845604,0.700102891981544,False,0.20010289198154396,0.2685759311135343,3_1_1_2,15.7961469,0.970852102,1.606102177,1.684762414,Si1,Si1,combo_002,3,418.7366578,283.2035505,0.000385754,0.055138516,1295.970929,259.5,105.8,267.000002,,26.612754583142614,1.559287674567226,417.489364517662
0,0,0,False,0.23988337342564137,0.7601166265743586,False,0.26011662657435863,0.10294619527294645,3_1_0_3,14.54191172,1.096192086,1.17877237,2.260599311,Si1,Si1,combo_002,4,403.6049537,284.0786631,0.002480784,0.055393025,1166.693626,233.8,92.9,241.000002,,32.87343561485483,1.2921609431894638,403.68618072183904
0,0,0,False,0.2424168985273809,0.7575831014726191,False,0.2575831014726191,0.10916391953729179,2_1_1_3,13.91282607,0.833934613,1.747825135,2.172114777,Si1,Si1,combo_002,5,404.6580738,282.8112791,-0.000338671,0.055182331,1188.656999,233.5,96.6,241.000002,,30.220255096477835,1.4575718775478979,404.32280298447336
