TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,Eval#,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Time_TP,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,oof_tmax_pred
1,1,1,False,0.9669594200044003,0.03304057999559973,False,0.46695942000440027,0.2157239183001578,3_0_0_3,14.60563961,0.576102125,1.497745196,2.176970275,Si1,Si1,combo_002,11,438.9802119,826.7097587,-0.000355991,0.045922839,1341.222838,153.000002,96.1,,,31.796043278332593,0.8628541901241414,430.35204595474806
0,0,0,False,0.03165963485912471,0.9683403651408753,False,0.4683403651408753,0.1048101418966441,2_2_2_3,13.90415651,1.312493418,2.087070714,2.039159669,Si1,Si1,combo_002,12,368.8299465,264.8468124,-0.000338454,0.055164774,1060.390594,248.8,98.3,,,28.352795186655797,2.7392665750255607,368.4099306914477
1,1,1,False,0.9611721196270082,0.038827880372991785,False,0.4611721196270082,0.1987887842899295,3_0_2_1,14.17510608,0.534711624,2.273982901,1.277394359,Si1,Si1,combo_002,13,416.1134935,612.087796,0.005178416,0.045224835,1240.548266,161.000002,94.6,,,18.107200544818603,1.2159250899419414,413.30477028508096
0,0,0,False,0.19313672695591322,0.8068632730440868,False,0.3068632730440868,0.14060950994227642,2_0_3_3,12.74537761,0.603772511,2.67494356,2.357745042,Si1,Si1,combo_002,14,391.8885594,283.4656292,0.001547422,0.055294116,1115.014304,219.7,89.9,,,30.05035086839531,1.6150573900044791,392.2070610837101
0,0,0,False,0.03191649938685259,0.9680835006131474,False,0.4680835006131474,0.2653238986975748,2_2_1_0,13.67323083,1.430206758,1.681918017,0.793759527,Si1,Si1,combo_002,15,355.0483223,263.8488818,-0.000332681,0.055362502,1025.726722,227.7,98.4,,,10.853257236182616,2.405490514315359,358.9463147268488
0,0,0,False,0.08085582804437763,0.9191441719556224,False,0.41914417195562237,0.13303511788936448,0_1_3_3,9.734218718,1.106563443,2.964493922,2.107040438,Si1,Si1,combo_002,16,320.9208067,269.2131505,0.001639439,0.055386249,833.1507021,205.2,79.8,,,20.510392471162515,3.2804006010808933,320.94877985531497
0,0,0,False,0.07541419740357469,0.9245858025964253,False,0.4245858025964253,0.052620466119806274,1_1_2_3,11.06043499,0.716487261,2.417900697,2.413725059,Si1,Si1,combo_002,17,367.3744497,281.8648987,0.002406247,0.055288157,996.4057561,203.4,83.7,,,26.696849098803412,1.7323950477635208,367.8536677074766
1,1,1,False,0.9537305473885453,0.04626945261145465,False,0.45373054738854535,0.1798549951227679,3_0_2_2,15.35383832,0.544031315,2.509681522,1.935135943,Si1,Si1,combo_002,18,425.843092,595.7586604,-0.000374696,0.043839432,1315.496693,201.000002,99.5,,,29.711764396042735,1.3653453386448615,423.9987883646851
0,0,0,False,0.04786195737926846,0.9521380426207315,False,0.45213804262073154,0.1628134203315058,3_1_3_0,15.6745359,0.813802406,2.602200713,0.920053039,Si1,Si1,combo_002,19,411.9133026,267.2851061,-0.000382714,0.055305372,1258.147672,237.6,103.0,,,14.4214043897096,2.1176772011343155,406.78708329111123
0,0,0,False,0.14458060904473768,0.8554193909552623,False,0.3554193909552623,0.2457561957305822,1_2_3_2,11.63464243,1.533137868,2.722728361,1.899891878,Si1,Si1,combo_002,20,319.9300363,252.8751355,-0.00140858,0.055358173,853.1324869,241.3,89.2,,,22.104562656191185,4.174317954526675,319.6383639708164
1,1,1,False,0.8888513816887098,0.11114861831129019,False,0.3888513816887098,0.3172848762764347,0_0_1_1,9.066963291,0.356830269,1.675784591,1.426011047,Si1,Si1,combo_002,21,373.658858,1016.57922,0.000217524,0.050683092,998.3111901,97.000002,75.3,,,12.929589815709477,0.5979706663925849,368.8971930665915
1,1,1,False,0.9445593346705436,0.05544066532945635,False,0.44455933467054365,0.1128408098990809,2_0_2_3,13.44377164,0.524190542,2.177472834,2.44656053,Si1,Si1,combo_002,22,416.4509439,576.5903564,0.005558052,0.040214143,1197.614027,181.000002,91.7,,,32.89100106875737,1.1414106650447362,411.8333620505857
1,1,1,False,0.7150267946728377,0.2849732053271623,False,0.2150267946728377,0.1419589468621536,1_1_0_3,10.80084342,0.912411599,1.343782688,2.261104933,Si1,Si1,combo_002,23,366.059186,1039.822171,0.000260871,0.044087199,997.6339585,178.000002,85.1,,,24.42184033752259,1.226082911066598,365.0611067279053
0,0,0,False,0.021245023118467543,0.9787549768815325,False,0.47875497688153246,0.09334718905126302,2_1_3_3,12.30159856,0.715282625,2.940733777,2.072978251,Si1,Si1,combo_002,24,375.5484356,278.5370375,0.00149195,0.055201877,1060.802263,219.5,89.6,,,25.500946267412917,2.1034557754387246,375.70743998015365
0,0,0,False,0.068808493338679,0.931191506661321,False,0.431191506661321,0.36408395199159976,0_3_0_2,8.804015526,1.718643963,1.44311328,1.788289259,Si1,Si1,combo_002,25,282.2767013,254.6679107,0.000210951,0.055384516,708.3246173,193.3,78.0,,,15.744126401215036,2.480197926597129,279.2643304816763
1,1,1,False,0.5957440999312382,0.4042559000687618,True,0.09574409993123822,0.21732070776792692,2_0_1_2,12.95300209,0.663049437,2.020375241,1.851985386,Si1,Si1,combo_002,26,398.8717811,876.1019323,-0.02926478,0.034928931,1145.817225,198.000002,91.4,,,23.988770575507456,1.3396086660737891,397.8633177669435
1,1,1,False,0.8392324545501424,0.1607675454498576,False,0.3392324545501424,0.2017132208741945,3_0_3_2,15.79123856,0.481187399,2.845225084,1.563168353,Si1,Si1,combo_002,27,424.7622051,502.9923744,-0.000385631,0.045118827,1350.684489,209.0,98.7,,,24.684364371665293,1.3690864577395165,425.66598765615225
1,1,1,False,0.9132702718841301,0.08672972811586988,False,0.4132702718841301,0.1427497253568273,0_0_0_0,8.676972128,0.670483415,1.141385036,0.769348326,Si1,Si1,combo_002,28,352.3398792,1017.748127,0.000207774,0.046333658,900.5175397,104.000002,69.0,,,6.675613981425458,0.7652797367671779,341.36071065253503
1,1,1,False,0.9641170985403278,0.03588290145967221,False,0.4641170985403278,0.18270168294789707,1_0_1_2,10.06483844,0.562212303,1.834377388,1.998515708,Si1,Si1,combo_002,29,373.8214215,690.9013582,0.001212355,0.041462541,1000.835136,128.000002,79.0,,,20.114737720822216,1.0313095358786046,371.5104659993841
1,1,1,False,0.9107500890281699,0.0892499109718301,False,0.4107500890281699,0.15247052230750843,0_0_3_3,9.210980778,0.449744915,2.983407577,2.397904206,Si1,Si1,combo_002,30,364.0247565,934.5097383,-0.007739358,0.039581286,964.7751065,128.000002,73.0,,,22.087049548951352,1.341772387128221,358.94998869328435
0,0,0,False,0.34992767183859996,0.6500723281614,False,0.15007232816140004,0.5826869200180507,0_3_3_0,8.540852329,1.894713891,2.991164587,0.682360961,Si1,PU,combo_001,31,260.6085904,245.6235052,0.000613114,0.055340119,659.0712242,191.9,75.9,,,5.8279442029755275,5.667401093256179,270.8176455561453
1,1,1,False,0.8828377201190278,0.11716227988097216,False,0.38283772011902784,0.1866867271807031,1_1_3_1,11.84377741,0.778702408,2.527897094,1.155674827,Si1,PU,combo_001,32,380.015393,525.5589688,-0.024964165,0.039311386,1087.597312,175.000002,85.5,,,13.687555409328256,1.9684795542740023,379.3893240864336
1,1,1,False,0.9393954170822099,0.06060458291779014,False,0.43939541708220986,0.1318695706722453,3_0_1_3,14.81204844,0.411772632,1.974957027,2.293504636,Si1,PU,combo_001,33,457.298388,1008.03238,0.002528059,0.045143906,1381.199507,136.000002,93.5,,,33.97150176579657,0.8132332530946852,445.44609340502666
0,0,0,False,0.030384638379359785,0.9696153616206402,False,0.4696153616206402,0.09630675123197972,2_2_0_0,12.58608793,1.263729586,1.32812667,0.974950651,Si1,PU,combo_001,34,363.4183499,274.0301613,-0.000305502,0.055245198,1039.377355,210.7,92.1,,,12.270814620896742,1.6783929668346587,363.94073379138524
0,0,0,False,0.10729730899231527,0.8927026910076847,False,0.39270269100768473,0.3550997842148746,1_3_2_3,10.23759475,1.636691961,2.107404765,2.165370415,Si1,PU,combo_001,35,311.0496482,259.796669,0.001727528,0.055390452,797.5636882,207.5,83.0,,,22.16818479240932,3.449172437448594,309.5427963171299
1,1,1,False,0.9487664308119292,0.05123356918807076,False,0.44876643081192924,0.19912296974210136,0_0_2_2,9.576880978,0.424467511,2.252287841,1.653169406,Si1,PU,combo_001,36,376.9965765,927.3329303,0.000230272,0.046284672,1014.686866,100.000002,76.2,,,15.832206637732959,0.9560230139248337,377.9643287618975
1,1,1,False,0.9677785475497558,0.032221452450244215,False,0.4677785475497558,0.1798549951227679,3_0_2_2,14.11038378,0.571702123,2.342565194,1.963596599,Si1,PU,combo_001,37,432.1945103,903.5344448,-0.006528581,0.045012845,1328.95802,145.000002,91.6,,,27.70710160099276,1.339249494675707,428.2073348507403
0,0,0,False,0.21075917930238575,0.7892408206976143,False,0.28924082069761425,0.199388481693768,3_2_3_3,15.17249458,1.215299051,2.976288691,2.49733712,Si1,PU,combo_001,38,401.6741619,263.3503802,0.000370162,0.055142007,1186.418749,258.7,102.8,,,37.89083391763281,3.617080821674332,392.860179862933
0,0,0,False,0.14403608721124783,0.8559639127887522,False,0.35596391278875217,0.2031626158773958,2_2_3_3,12.87688545,1.365483221,2.634430011,2.324795221,Si1,PU,combo_001,39,360.3675305,264.2194619,-0.000312772,0.055273947,1000.313712,233.4,92.3,,,29.936121755524432,3.5972699769193457,361.8657368418163
1,1,1,False,0.9752352350618594,0.024764764938140615,False,0.4752352350618594,0.250305905214995,0_1_3_2,9.910603468,0.739512669,2.997374104,1.516584068,Si1,PU,combo_001,40,358.6426745,584.4306541,0.002624765,0.042234855,963.3901736,143.000002,78.5,,,15.030263323834347,2.2165961236405236,356.1866702533594
1,1,1,False,0.971072112515003,0.028927887484996972,False,0.471072112515003,0.14898071984911743,1_0_0_3,10.41484479,0.647026837,1.217871072,2.378110028,Si1,PU,combo_001,42,381.1431115,666.616004,0.000251221,0.048485653,1042.060405,100.000002,73.9,,,24.767646835162555,0.7879952675899593,384.33829960339517
1,1,1,False,0.9202598421403536,0.07974015785964639,False,0.4202598421403536,0.1263297670921605,2_0_3_3,12.09858022,0.478399995,2.701363005,2.126515193,Si1,PU,combo_001,43,414.0998071,899.344386,-0.000879944,0.043703861,1205.269121,129.000002,84.9,,,25.72781465155928,1.2923320480851852,404.06724569964246
1,1,1,False,0.7244433348876669,0.2755566651123331,False,0.22444333488766688,0.20118633675673436,0_1_0_1,9.675620921,0.98792204,1.183543865,1.189145466,Si1,PU,combo_001,44,350.2500571,974.3623839,-0.010938804,0.043056993,905.000596,126.000002,72.8,,,11.505720748941895,1.1692490695402846,340.68066669004486
1,1,1,False,0.9411790860042402,0.05882091399575984,False,0.44117908600424016,0.1427497253568273,0_1_0_0,8.06019862,0.78869847,1.25447499,0.610255496,Si1,PU,combo_001,45,338.2509983,900.5519734,0.000192355,0.047126975,843.8707609,110.000002,71.2,,,4.918780506706615,0.9894025052662654,330.60385607243614
0,0,0,False,0.08934673627766188,0.9106532637223381,False,0.4106532637223381,0.10916391953729179,2_1_1_3,13.76074096,1.014253551,1.753918208,2.233039528,Si1,PU,combo_001,46,401.45397,279.6535216,-0.000334869,0.055209217,1213.901207,225.5,93.8,,,30.728278498248667,1.7789177706275565,401.37818087729795
0,0,0,False,0.13965405353621918,0.8603459464637808,False,0.3603459464637808,0.2407668173921722,3_2_3_1,14.77991196,1.173209052,2.904484593,1.077986344,Si1,PU,combo_001,47,386.2182987,268.5974393,-0.000360348,0.055136429,1163.857539,234.1,100.9,,,15.932543258402273,3.4075676159021357,391.015511889203
0,0,0,False,0.166020727483442,0.833979272516558,False,0.333979272516558,0.3254488061559859,3_2_2_1,14.29465447,1.521996374,2.491628144,1.325357677,Si1,PU,combo_001,48,363.6559913,261.2459658,0.002437514,0.055259084,1062.609675,239.8,99.6,,,18.945530041876864,3.7922490005243494,362.83557284776936
1,1,1,False,0.9748473501034596,0.025152649896540424,False,0.4748473501034596,0.09472424635076376,1_0_2_2,10.28895136,0.682214066,2.437545541,1.699119334,Si1,PU,combo_001,49,373.9438286,936.0495258,0.000744221,0.041924464,1007.644593,136.000002,80.2,,,17.482156182361596,1.6629278545857797,369.13897111040063
1,1,1,False,0.9649273051875298,0.03507269481247022,False,0.4649273051875298,0.2292068064920294,2_0_0_2,13.11679385,0.675377244,1.552305526,1.674215959,Si1,PU,combo_001,50,416.4519824,551.1593235,-0.00031877,0.046221628,1203.646106,145.000002,92.9,,,21.960345594583053,1.0483918279958504,412.6935319026924
1,1,1,False,0.9823846836521852,0.01761531634781477,False,0.48238468365218523,0.05444056636535601,1_0_3_0,10.73545038,0.636399787,2.925821985,0.565976266,Si1,PU,combo_001,51,369.3566304,528.8310965,0.002851599,0.041737036,1031.30615,142.000002,81.3,,,6.076010119900681,1.8619924880539171,364.746196342552
1,1,1,False,0.8731231918820868,0.12687680811791324,False,0.37312319188208676,0.20814188284037885,0_1_2_0,8.985290483,0.943535211,2.382019031,0.545309521,Si1,PU,combo_001,52,334.5730729,1073.363105,-0.000215482,0.047621577,862.9844182,147.000002,75.0,,,4.899764449330588,2.2475188290206005,326.712345617543
1,1,1,False,0.9367078661306323,0.06329213386936772,False,0.4367078661306323,0.22171043071690408,0_0_3_1,8.477938018,0.501974534,2.767433724,1.23392296,Si1,PU,combo_001,53,355.7362769,622.4422913,0.001013993,0.045629663,928.346916,103.000002,72.6,,,10.461122373867092,1.3891812539807846,356.1957475378152
0,0,0,False,0.22556954005165153,0.7744304599483485,False,0.27443045994834847,0.199388481693768,3_2_3_3,15.87667106,1.386648823,2.911300349,2.205784302,Si1,PU,combo_001,54,390.6276589,262.9012087,0.000387767,0.055281439,1187.169131,272.2,107.0,,,35.0205117921657,4.036951202340339,400.0333697459015
1,1,1,False,0.8757062803198323,0.12429371968016767,False,0.37570628031983233,0.24045263428689226,3_0_0_1,15.03765683,0.273224475,1.53007673,1.103543277,Si1,PU,combo_001,55,466.8105543,1022.722806,0.001100375,0.047316104,1445.258275,123.000002,94.8,,,16.59470509657963,0.4180544112639668,454.9671333997345
1,1,1,False,0.9179346585063968,0.08206534149360323,False,0.4179346585063968,0.1549791050313671,1_0_1_2,11.30919716,0.59282598,1.863569911,1.812573602,Si1,PU,combo_001,56,398.3516007,806.7907791,0.0013679,0.04404638,1108.475466,127.000002,84.3,,,20.49875223202937,1.1047726587870876,393.78048742328883
0,0,0,False,0.13514780742639232,0.8648521925736077,False,0.3648521925736077,0.162627121278664,2_1_3_3,12.17183304,1.043791885,2.874388169,2.028167818,Si1,PU,combo_001,57,369.8624335,273.5725883,0.001475729,0.055198562,1029.211708,219.1,88.5,,,24.686520057797104,3.0002630451422085,368.9544450113909
1,1,1,False,0.9054457332499624,0.09455426675003764,False,0.40544573324996236,0.1160792245480538,1_0_3_3,11.43860725,0.616126384,2.800402949,2.487719976,Si1,PU,combo_001,58,392.1134887,946.9791251,0.001384076,0.040691831,1097.088575,154.000002,83.5,,,28.45605175344343,1.7254021427103063,390.5500689767265
1,1,1,False,0.8558813466802349,0.14411865331976514,False,0.35588134668023486,0.1663207692087232,0_0_0_3,8.199383897,0.437276158,1.377955802,2.425239004,Si1,PU,combo_001,59,361.9959191,581.3761913,-0.000195835,0.051896143,941.8254285,92.000002,72.2,,,19.88546563577392,0.6025472189923687,362.81150845792297
0,0,0,False,0.06502003492948916,0.9349799650705108,False,0.43497996507051084,0.13636225393123377,0_2_3_3,9.430440291,1.152177951,2.659765278,2.465270549,Si1,PU,combo_001,60,330.7429708,276.4936256,0.002039499,0.055396542,847.8995946,187.3,77.1,,,23.24858671350529,3.064522908146986,332.10883001696254
1,1,1,False,0.9370368724454465,0.06296312755455347,False,0.43703687244544653,0.10450790212011453,0_1_3_0,9.454516812,0.704645684,2.908515232,0.986311601,Si1,Si1,combo_002,1,339.3725782,598.7658838,-0.000227213,0.042943257,913.4081608,159.000002,77.6,,Itr_1,9.325099613525136,2.0494727050770587,337.00333604948315
1,1,1,False,0.9080396331665952,0.0919603668334048,False,0.4080396331665952,0.1016784323151728,0_1_3_0,9.209084471,0.760345726,2.759621556,0.879980971,Si1,Si1,combo_002,2,333.2827753,579.9369509,-0.009506311,0.040014937,887.2415173,166.000002,76.5,,,8.103819094811602,2.0982664554820696,333.4818445523452
1,1,1,False,0.9118338987490233,0.08816610125097668,False,0.4118338987490233,0.06300078701171817,0_1_3_0,9.078328609,0.733042037,2.946453623,0.755936154,Si1,Si1,combo_002,3,331.8765355,1002.639105,0.000217808,0.046393157,886.1739905,157.000002,76.2,,,6.86263681343563,2.15987436572995,331.7344719341614
1,1,1,False,0.8033421652334027,0.19665783476659726,False,0.30334216523340274,0.06300078701171817,0_1_3_0,8.734976394,0.784127961,2.897042465,0.804867966,Si1,Si1,combo_002,4,324.7401741,931.7840603,-0.000209225,0.042054125,855.7072884,167.000002,72.2,,,7.0305026832967945,2.2716520010108643,325.17164490441724
1,1,1,False,0.8903394756727039,0.10966052432729612,False,0.3903394756727039,0.08531942390047537,3_0_3_3,15.94052675,0.676812581,2.806172472,2.302029449,Si1,PU,combo_001,5,436.8073538,529.8164825,-0.000389363,0.0455555,1397.045205,198.000002,101.3,,,36.69556201107226,1.8992528335054701,431.73077808032593
1,1,1,False,0.9270181378470852,0.0729818621529148,False,0.4270181378470852,0.05444056636535601,1_0_3_0,10.34520071,0.631386696,2.918077571,0.613277388,Si1,Si1,combo_002,6,349.0919751,950.0800227,-0.00274428,0.03767148,962.9750737,162.000002,81.0,,,6.3444776697645455,1.8424353562253952,351.035703892981
1,1,0,True,0.4021600565577046,0.5978399434422954,True,0.09783994344229541,0.17370345419333824,2_1_0_1,12.64066419,0.950744049,1.292510009,1.313394875,Si1,Si1,combo_002,7,382.8636023,576.7764259,0.040199525,0.036517125,1061.104273,207.000002,86.0,,,16.602183563742027,1.2288461993296864,383.63544039312274
1,1,1,False,0.6608422758712891,0.3391577241287109,False,0.16084227587128908,0.2162778526812296,1_1_2_0,10.23611342,0.797871794,2.149150635,0.506317296,Si1,Si1,combo_002,8,343.8282017,949.9467486,0.009129852,0.042688226,938.1135176,164.000002,81.0,,,5.1827212683637125,1.7147466727236889,343.8679860119449
1,1,1,False,0.9435442800429428,0.05645571995705723,False,0.4435442800429428,0.08843072925470084,3_0_3_3,15.25309902,0.676534658,2.822763552,2.339977674,Si1,PU,combo_001,9,430.6762352,867.6847048,-0.000372178,0.040567348,1341.16133,194.000002,98.3,,,35.69191116611128,1.9096973742671852,435.167509351483
1,1,1,False,0.8401729407250969,0.15982705927490315,False,0.34017294072509685,0.15044619312345567,3_1_2_3,15.69849461,0.752574127,2.366178733,2.462536734,Si1,PU,combo_001,10,433.8267969,508.5117064,0.000383312,0.045614158,1383.279969,200.0,100.7,,,38.658119645626,1.780724894313441,436.18624295681
1,1,1,False,0.7687009305370793,0.23129906946292067,False,0.26870093053707933,0.19153221204879084,1_0_3_3,10.29484076,0.652583369,2.75909886,2.113774311,Si1,Si1,combo_002,11,357.9663255,999.5243449,0.009680619,0.040460023,966.8617589,179.000002,80.9,,,21.760969934323715,1.8005420294628594,358.36842688466714
0,0,1,True,0.5652374386406649,0.4347625613593351,True,0.06523743864066489,0.05080734872186501,1_1_0_1,11.51866801,1.072443798,1.15773035,1.263005896,Si1,Si1,combo_002,12,364.1421965,284.8933776,0.001394084,0.055352853,971.0141663,195.5,82.8,,,14.548145610696587,1.2416007336138692,362.86435238999286
1,1,1,False,0.917526825488153,0.08247317451184699,False,0.417526825488153,0.07971917833489216,3_1_3_3,15.71632611,0.697913984,2.819093468,2.472005251,Si1,PU,combo_001,13,434.6892995,576.024233,0.000383758,0.044899715,1373.419958,197.000002,100.4,,,38.850840670348404,1.9674847535202566,439.1708888613569
1,1,1,False,0.9273779375519098,0.07262206244809022,False,0.4273779375519098,0.1370340136853862,2_0_3_3,13.87784765,0.674317709,2.932403146,2.091785876,Si1,PU,combo_001,14,414.8927325,585.0978814,-0.001013389,0.042224531,1236.383377,176.000002,93.2,,,29.02948570354979,1.9773713712751124,416.68020279098647
0,0,0,False,0.2313137193342527,0.7686862806657473,False,0.2686862806657473,0.15939985807116466,1_1_2_3,11.9527146,0.866932361,2.336186913,2.217118761,Si1,PU,combo_001,15,382.6200259,284.4095359,-0.000289668,0.055268448,1083.390482,206.5,86.4,,,26.500587784538613,2.0253160362243916,382.145725426374
1,1,1,False,0.9452460341516371,0.054753965848362895,False,0.4452460341516371,0.1711755733184085,0_1_3_0,9.945703901,0.728870859,2.56694467,0.677836682,Si1,Si1,combo_002,16,342.2875723,951.7059235,-0.000239493,0.042390173,933.3821129,159.000002,79.6,,,6.741562932408296,1.8709711666283715,343.96167515973934
0,0,0,False,0.37071983015553656,0.6292801698444634,False,0.12928016984446344,0.05186046386953814,1_1_1_0,11.28418233,0.814551537,1.856844474,0.895757216,Si1,Si1,combo_002,17,362.9578978,284.7226064,0.002456591,0.055318405,1009.353432,196.4,85.4,,,10.107887748757193,1.5124955202666568,362.7026880194519
0,0,0,False,0.07555926925488166,0.9244407307451183,False,0.42444073074511834,0.05312600642236574,1_0_3_1,11.97144787,0.67521127,2.885076014,1.496527787,Si1,Si1,combo_002,18,372.3234102,279.5414514,-0.001450681,0.055312939,1043.018248,209.1,88.2,,,17.915604388076964,1.948035839459478,371.9137530613648
1,1,1,False,0.925460558302234,0.07453944169776605,False,0.42546055830223395,0.11786983884120511,0_0_3_0,8.117265345,0.65541516,2.991193639,0.788599821,Si1,Si1,combo_002,19,329.8671223,871.3192078,0.000193782,0.041663076,857.5392639,129.000002,72.3,,,6.401273998076503,1.9604736574961672,326.3944096514067
0,0,0,False,0.06846073945939679,0.9315392605406032,False,0.4315392605406032,0.2430951767023631,1_2_3_1,11.21949786,1.349643059,2.636047203,1.477387523,Si1,Si1,combo_002,20,323.0890494,260.1646014,0.002442038,0.055426425,866.3843268,226.9,86.8,,,16.575546152689203,3.5577228107253136,322.3703715718518
0,0,0,False,0.1631443484641295,0.8368556515358705,False,0.3368556515358705,0.10294619527294645,3_2_0_3,14.44570289,1.127704252,1.116401461,2.070321165,Si1,Si1,combo_002,1,400.986818,283.0942508,0.000351993,0.055205415,1159.752244,229.1,93.0,237.000002,Itr_2,29.90724443646867,1.2589706745087121,401.40578220473935
0,0,0,False,0.31353458485017427,0.6864654151498257,False,0.18646541514982573,0.12695057887808867,2_1_1_3,13.23878226,0.867727118,1.598756667,2.072333551,Si1,Si1,combo_002,2,396.736225,283.0380115,-0.001609098,0.055426481,1144.459885,224.3,94.2,231.000002,,27.435172651781606,1.3872845150391957,395.68852055295326
0,0,0,False,0.24858277979768673,0.7514172202023133,False,0.2514172202023133,0.2685759311135343,3_1_1_2,15.7961469,0.970852102,1.606102177,1.684762414,Si1,Si1,combo_002,3,418.7366578,283.2035505,0.000385754,0.055138516,1295.970929,259.5,105.8,267.000002,,26.612754583142614,1.559287674567226,418.1410842045799
0,0,0,False,0.18481504851138197,0.815184951488618,False,0.315184951488618,0.10294619527294645,3_1_0_3,14.54191172,1.096192086,1.17877237,2.260599311,Si1,Si1,combo_002,4,403.6049537,284.0786631,0.002480784,0.055393025,1166.693626,233.8,92.9,241.000002,,32.87343561485483,1.2921609431894638,403.63450147847595
0,0,0,False,0.47431936260868923,0.5256806373913108,True,0.025680637391310768,0.10916391953729179,2_1_1_3,13.91282607,0.833934613,1.747825135,2.172114777,Si1,Si1,combo_002,5,404.6580738,282.8112791,-0.000338671,0.055182331,1188.656999,233.5,96.6,241.000002,,30.220255096477835,1.4575718775478979,403.48998419493444
